localminute,grid,solar,solar2,total_consumption,day,month,day_of_week,hour,weekend,c-1,c-2,c-3
2018-11-26 20:00:00,4.1732,-0.0095,0.0,4.1638,26,11,0,20,0.0,2.8602,2.3072,3.0398
2018-11-26 21:00:00,4.3278,-0.0088,0.0,4.319,26,11,0,21,0.0,4.1638,2.8602,2.3072
2018-11-26 22:00:00,2.8137,-0.0105,0.0,2.8032,26,11,0,22,0.0,4.319,4.1638,2.8602
2018-11-26 23:00:00,0.8762,-0.011,0.0,0.8652,26,11,0,23,0.0,2.8032,4.319,4.1638
2018-11-27 00:00:00,0.8888,-0.0112,0.0,0.8775,27,11,1,0,0.0,0.8652,2.8032,4.319
2018-11-27 01:00:00,0.9865,-0.0107,0.0,0.9757,27,11,1,1,0.0,0.8775,0.8652,2.8032
2018-11-27 02:00:00,0.8655,-0.0107,0.0,0.8548,27,11,1,2,0.0,0.9757,0.8775,0.8652
2018-11-27 03:00:00,0.8078,-0.0105,0.0,0.7972,27,11,1,3,0.0,0.8548,0.9757,0.8775
2018-11-27 04:00:00,0.6175,-0.01,0.0,0.6075,27,11,1,4,0.0,0.7972,0.8548,0.9757
2018-11-27 05:00:00,0.341,-0.009,0.0,0.332,27,11,1,5,0.0,0.6075,0.7972,0.8548
2018-11-27 06:00:00,0.5212,-0.0098,0.0,0.5115,27,11,1,6,0.0,0.332,0.6075,0.7972
2018-11-27 07:00:00,1.0795,0.173,0.0,1.2525,27,11,1,7,0.0,0.5115,0.332,0.6075
2018-11-27 08:00:00,2.1465,0.9075,0.0,3.054,27,11,1,8,0.0,1.2525,0.5115,0.332
2018-11-27 09:00:00,-0.93,1.3865,0.0,0.4565,27,11,1,9,0.0,3.054,1.2525,0.5115
2018-11-27 10:00:00,-1.6638,2.236,0.0,0.5723,27,11,1,10,0.0,0.4565,3.054,1.2525
2018-11-27 11:00:00,-2.644,2.9388,0.0,0.2948,27,11,1,11,0.0,0.5723,0.4565,3.054
2018-11-27 12:00:00,-2.9038,3.1995,0.0,0.2958,27,11,1,12,0.0,0.2948,0.5723,0.4565
2018-11-27 13:00:00,-2.8175,2.9928,0.0,0.1752,27,11,1,13,0.0,0.2958,0.2948,0.5723
2018-11-27 14:00:00,-1.8688,3.2602,0.0,1.3915,27,11,1,14,0.0,0.1752,0.2958,0.2948
2018-11-27 15:00:00,-0.0463,2.0395,0.0,1.9933,27,11,1,15,0.0,1.3915,0.1752,0.2958
2018-11-27 16:00:00,-0.3905,0.6725,0.0,0.282,27,11,1,16,0.0,1.9933,1.3915,0.1752
2018-11-27 17:00:00,0.5252,0.0228,0.0,0.548,27,11,1,17,0.0,0.282,1.9933,1.3915
2018-11-27 18:00:00,0.3258,-0.0098,0.0,0.316,27,11,1,18,0.0,0.548,0.282,1.9933
2018-11-27 19:00:00,2.773,-0.0087,0.0,2.7642,27,11,1,19,0.0,0.316,0.548,0.282
2018-11-27 20:00:00,3.8402,-0.0088,0.0,3.8315,27,11,1,20,0.0,2.7642,0.316,0.548
2018-11-27 21:00:00,3.7052,-0.0082,0.0,3.697,27,11,1,21,0.0,3.8315,2.7642,0.316
2018-11-27 22:00:00,2.425,-0.0092,0.0,2.4158,27,11,1,22,0.0,3.697,3.8315,2.7642
2018-11-27 23:00:00,0.3498,-0.0092,0.0,0.3405,27,11,1,23,0.0,2.4158,3.697,3.8315
2018-11-28 00:00:00,0.583,-0.009,0.0,0.574,28,11,2,0,0.0,0.3405,2.4158,3.697
2018-11-28 01:00:00,0.5372,-0.0085,0.0,0.5287,28,11,2,1,0.0,0.574,0.3405,2.4158
2018-11-28 02:00:00,0.492,-0.0092,0.0,0.4828,28,11,2,2,0.0,0.5287,0.574,0.3405
2018-11-28 03:00:00,0.5692,-0.0098,0.0,0.5595,28,11,2,3,0.0,0.4828,0.5287,0.574
2018-11-28 04:00:00,0.3845,-0.009,0.0,0.3755,28,11,2,4,0.0,0.5595,0.4828,0.5287
2018-11-28 05:00:00,0.4745,-0.0098,0.0,0.4648,28,11,2,5,0.0,0.3755,0.5595,0.4828
2018-11-28 06:00:00,1.0205,-0.01,0.0,1.0105,28,11,2,6,0.0,0.4648,0.3755,0.5595
2018-11-28 07:00:00,1.12,0.0525,0.0,1.1725,28,11,2,7,0.0,1.0105,0.4648,0.3755
2018-11-28 08:00:00,2.1197,0.4105,0.0,2.5302,28,11,2,8,0.0,1.1725,1.0105,0.4648
2018-11-28 09:00:00,-0.8982,1.35,0.0,0.4518,28,11,2,9,0.0,2.5302,1.1725,1.0105
2018-11-28 10:00:00,-1.47,1.7435,0.0,0.2735,28,11,2,10,0.0,0.4518,2.5302,1.1725
2018-11-28 11:00:00,-2.0408,2.2488,0.0,0.208,28,11,2,11,0.0,0.2735,0.4518,2.5302
2018-11-28 12:00:00,-2.599,2.8342,0.0,0.2352,28,11,2,12,0.0,0.208,0.2735,0.4518
2018-11-28 13:00:00,-3.0855,3.3005,0.0,0.215,28,11,2,13,0.0,0.2352,0.208,0.2735
2018-11-28 14:00:00,-2.5088,2.7932,0.0,0.2845,28,11,2,14,0.0,0.215,0.2352,0.208
2018-11-28 15:00:00,-2.2817,2.4878,0.0,0.206,28,11,2,15,0.0,0.2845,0.215,0.2352
2018-11-28 16:00:00,-0.2845,0.7868,0.0,0.5023,28,11,2,16,0.0,0.206,0.2845,0.215
2018-11-28 17:00:00,3.1303,0.043,0.0,3.1733,28,11,2,17,0.0,0.5023,0.206,0.2845
2018-11-28 18:00:00,3.7665,-0.0087,0.0,3.7578,28,11,2,18,0.0,3.1733,0.5023,0.206
2018-11-28 19:00:00,5.134,-0.0095,0.0,5.1245,28,11,2,19,0.0,3.7578,3.1733,0.5023
2018-11-28 20:00:00,5.4678,-0.0095,0.0,5.4582,28,11,2,20,0.0,5.1245,3.7578,3.1733
2018-11-28 21:00:00,1.5725,-0.01,0.0,1.5625,28,11,2,21,0.0,5.4582,5.1245,3.7578
2018-11-28 22:00:00,0.5395,-0.0102,0.0,0.5292,28,11,2,22,0.0,1.5625,5.4582,5.1245
2018-11-28 23:00:00,0.5692,-0.0105,0.0,0.5588,28,11,2,23,0.0,0.5292,1.5625,5.4582
2018-11-29 00:00:00,0.5278,-0.0102,0.0,0.5175,29,11,3,0,0.0,0.5588,0.5292,1.5625
2018-11-29 01:00:00,0.4775,-0.0095,0.0,0.468,29,11,3,1,0.0,0.5175,0.5588,0.5292
2018-11-29 02:00:00,0.493,-0.01,0.0,0.483,29,11,3,2,0.0,0.468,0.5175,0.5588
2018-11-29 03:00:00,0.2862,-0.0095,0.0,0.2768,29,11,3,3,0.0,0.483,0.468,0.5175
2018-11-29 04:00:00,0.3213,-0.0095,0.0,0.3117,29,11,3,4,0.0,0.2768,0.483,0.468
2018-11-29 05:00:00,0.435,-0.0098,0.0,0.4252,29,11,3,5,0.0,0.3117,0.2768,0.483
2018-11-29 06:00:00,0.756,-0.009,0.0,0.747,29,11,3,6,0.0,0.4252,0.3117,0.2768
2018-11-29 07:00:00,2.0308,-0.0035,0.0,2.0273,29,11,3,7,0.0,0.747,0.4252,0.3117
2018-11-29 08:00:00,1.9438,0.2178,0.0,2.1615,29,11,3,8,0.0,2.0273,0.747,0.4252
2018-11-29 09:00:00,0.045,0.6373,0.0,0.6822,29,11,3,9,0.0,2.1615,2.0273,0.747
2018-11-29 10:00:00,-1.6445,1.9188,0.0,0.2742,29,11,3,10,0.0,0.6822,2.1615,2.0273
2018-11-29 11:00:00,-2.6992,2.908,0.0,0.2088,29,11,3,11,0.0,0.2742,0.6822,2.1615
2018-11-29 12:00:00,-2.9265,3.1662,0.0,0.2397,29,11,3,12,0.0,0.2088,0.2742,0.6822
2018-11-29 13:00:00,-3.4528,3.665,0.0,0.2122,29,11,3,13,0.0,0.2397,0.2088,0.2742
2018-11-29 14:00:00,-3.0122,3.242,0.0,0.2298,29,11,3,14,0.0,0.2122,0.2397,0.2088
2018-11-29 15:00:00,-1.9655,2.15,0.0,0.1845,29,11,3,15,0.0,0.2298,0.2122,0.2397
2018-11-29 16:00:00,-1.042,1.2418,0.0,0.1998,29,11,3,16,0.0,0.1845,0.2298,0.2122
2018-11-29 17:00:00,2.6185,0.0378,0.0,2.6562,29,11,3,17,0.0,0.1998,0.1845,0.2298
2018-11-29 18:00:00,4.6652,-0.01,0.0,4.6553,29,11,3,18,0.0,2.6562,0.1998,0.1845
2018-11-29 19:00:00,4.7145,-0.0107,0.0,4.7038,29,11,3,19,0.0,4.6553,2.6562,0.1998
2018-11-29 20:00:00,2.9342,-0.0127,0.0,2.9215,29,11,3,20,0.0,4.7038,4.6553,2.6562
2018-11-29 21:00:00,0.5933,-0.01,0.0,0.5833,29,11,3,21,0.0,2.9215,4.7038,4.6553
2018-11-29 22:00:00,0.597,-0.0102,0.0,0.5868,29,11,3,22,0.0,0.5833,2.9215,4.7038
2018-11-29 23:00:00,0.5635,-0.01,0.0,0.5535,29,11,3,23,0.0,0.5868,0.5833,2.9215
2018-11-30 00:00:00,0.5928,-0.01,0.0,0.5828,30,11,4,0,0.0,0.5535,0.5868,0.5833
2018-11-30 01:00:00,0.5933,-0.0098,0.0,0.5835,30,11,4,1,0.0,0.5828,0.5535,0.5868
2018-11-30 02:00:00,0.4125,-0.0092,0.0,0.4032,30,11,4,2,0.0,0.5835,0.5828,0.5535
2018-11-30 03:00:00,0.3918,-0.0092,0.0,0.3825,30,11,4,3,0.0,0.4032,0.5835,0.5828
2018-11-30 04:00:00,0.4025,-0.0092,0.0,0.3932,30,11,4,4,0.0,0.3825,0.4032,0.5835
2018-11-30 05:00:00,0.412,-0.0092,0.0,0.4028,30,11,4,5,0.0,0.3932,0.3825,0.4032
2018-11-30 06:00:00,0.6318,-0.0087,0.0,0.623,30,11,4,6,0.0,0.4028,0.3932,0.3825
2018-11-30 07:00:00,1.0458,0.0015,0.0,1.0472,30,11,4,7,0.0,0.623,0.4028,0.3932
2018-11-30 08:00:00,0.964,0.1332,0.0,1.0972,30,11,4,8,0.0,1.0472,0.623,0.4028
2018-11-30 09:00:00,0.8517,0.2628,0.0,1.1145,30,11,4,9,0.0,1.0972,1.0472,0.623
2018-11-30 10:00:00,0.0682,0.3103,0.0,0.3785,30,11,4,10,0.0,1.1145,1.0972,1.0472
2018-11-30 11:00:00,-0.415,0.6898,0.0,0.2748,30,11,4,11,0.0,0.3785,1.1145,1.0972
2018-11-30 12:00:00,-1.4215,1.7895,0.0,0.368,30,11,4,12,0.0,0.2748,0.3785,1.1145
2018-11-30 13:00:00,-0.6502,1.046,0.0,0.3958,30,11,4,13,0.0,0.368,0.2748,0.3785
2018-11-30 14:00:00,-1.6062,2.011,0.0,0.4048,30,11,4,14,0.0,0.3958,0.368,0.2748
2018-11-30 15:00:00,1.4398,0.813,0.0,2.2527,30,11,4,15,0.0,0.4048,0.3958,0.368
2018-11-30 16:00:00,1.9678,1.3138,0.0,3.2815,30,11,4,16,0.0,2.2527,0.4048,0.3958
2018-11-30 17:00:00,4.2298,0.0388,0.0,4.2685,30,11,4,17,0.0,3.2815,2.2527,0.4048
2018-11-30 18:00:00,6.1788,-0.01,0.0,6.1688,30,11,4,18,0.0,4.2685,3.2815,2.2527
2018-11-30 19:00:00,4.2455,-0.0092,0.0,4.2362,30,11,4,19,0.0,6.1688,4.2685,3.2815
2018-11-30 20:00:00,3.6385,-0.0095,0.0,3.629,30,11,4,20,0.0,4.2362,6.1688,4.2685
2018-11-30 21:00:00,0.8792,-0.0102,0.0,0.869,30,11,4,21,0.0,3.629,4.2362,6.1688
2018-11-30 22:00:00,0.8025,-0.0102,0.0,0.7922,30,11,4,22,0.0,0.869,3.629,4.2362
2018-11-30 23:00:00,0.7705,-0.0105,0.0,0.76,30,11,4,23,0.0,0.7922,0.869,3.629
2018-12-01 00:00:00,0.7032,-0.0102,0.0,0.693,1,12,5,0,1.0,0.76,0.7922,0.869
2018-12-01 01:00:00,0.686,-0.0102,0.0,0.6758,1,12,5,1,1.0,0.693,0.76,0.7922
2018-12-01 02:00:00,1.2205,-0.011,0.0,1.2095,1,12,5,2,1.0,0.6758,0.693,0.76
2018-12-01 03:00:00,2.5328,-0.0107,0.0,2.522,1,12,5,3,1.0,1.2095,0.6758,0.693
2018-12-01 04:00:00,0.4665,-0.0092,0.0,0.4572,1,12,5,4,1.0,2.522,1.2095,0.6758
2018-12-01 05:00:00,0.4375,-0.009,0.0,0.4285,1,12,5,5,1.0,0.4572,2.522,1.2095
2018-12-01 06:00:00,0.4408,-0.0092,0.0,0.4315,1,12,5,6,1.0,0.4285,0.4572,2.522
2018-12-01 07:00:00,1.1485,0.1665,0.0,1.315,1,12,5,7,1.0,0.4315,0.4285,0.4572
2018-12-01 08:00:00,-0.317,0.8678,0.0,0.5508,1,12,5,8,1.0,1.315,0.4315,0.4285
2018-12-01 09:00:00,-0.7452,1.4182,0.0,0.673,1,12,5,9,1.0,0.5508,1.315,0.4315
2018-12-01 10:00:00,-1.4505,2.0752,0.0,0.6248,1,12,5,10,1.0,0.673,0.5508,1.315
2018-12-01 11:00:00,-2.294,2.9958,0.0,0.7018,1,12,5,11,1.0,0.6248,0.673,0.5508
2018-12-01 12:00:00,-2.7232,3.5358,0.0,0.8125,1,12,5,12,1.0,0.7018,0.6248,0.673
2018-12-01 13:00:00,-3.1887,3.729,0.0,0.5403,1,12,5,13,1.0,0.8125,0.7018,0.6248
2018-12-01 14:00:00,-3.2565,3.5815,0.0,0.325,1,12,5,14,1.0,0.5403,0.8125,0.7018
2018-12-01 15:00:00,-2.8355,3.026,0.0,0.1905,1,12,5,15,1.0,0.325,0.5403,0.8125
2018-12-01 16:00:00,-1.2265,1.447,0.0,0.2205,1,12,5,16,1.0,0.1905,0.325,0.5403
2018-12-01 17:00:00,0.1838,0.0375,0.0,0.2212,1,12,5,17,1.0,0.2205,0.1905,0.325
2018-12-01 18:00:00,0.2345,-0.0092,0.0,0.2252,1,12,5,18,1.0,0.2212,0.2205,0.1905
2018-12-01 19:00:00,0.2248,-0.0092,0.0,0.2155,1,12,5,19,1.0,0.2252,0.2212,0.2205
2018-12-01 20:00:00,0.191,-0.009,0.0,0.182,1,12,5,20,1.0,0.2155,0.2252,0.2212
2018-12-01 21:00:00,0.2185,-0.009,0.0,0.2095,1,12,5,21,1.0,0.182,0.2155,0.2252
2018-12-01 22:00:00,0.2238,-0.009,0.0,0.2148,1,12,5,22,1.0,0.2095,0.182,0.2155
2018-12-01 23:00:00,0.2265,-0.009,0.0,0.2175,1,12,5,23,1.0,0.2148,0.2095,0.182
2018-12-02 00:00:00,0.222,-0.0092,0.0,0.2128,2,12,6,0,1.0,0.2175,0.2148,0.2095
2018-12-02 01:00:00,0.1948,-0.0092,0.0,0.1855,2,12,6,1,1.0,0.2128,0.2175,0.2148
2018-12-02 02:00:00,0.2002,-0.0092,0.0,0.191,2,12,6,2,1.0,0.1855,0.2128,0.2175
2018-12-02 03:00:00,0.2088,-0.0092,0.0,0.1995,2,12,6,3,1.0,0.191,0.1855,0.2128
2018-12-02 04:00:00,0.2275,-0.0092,0.0,0.2182,2,12,6,4,1.0,0.1995,0.191,0.1855
2018-12-02 05:00:00,0.2028,-0.0092,0.0,0.1935,2,12,6,5,1.0,0.2182,0.1995,0.191
2018-12-02 06:00:00,0.2202,-0.009,0.0,0.2112,2,12,6,6,1.0,0.1935,0.2182,0.1995
2018-12-02 07:00:00,-0.0003,0.19,0.0,0.1898,2,12,6,7,1.0,0.2112,0.1935,0.2182
2018-12-02 08:00:00,-0.7015,0.878,0.0,0.1765,2,12,6,8,1.0,0.1898,0.2112,0.1935
2018-12-02 09:00:00,-1.1978,1.4062,0.0,0.2085,2,12,6,9,1.0,0.1765,0.1898,0.2112
2018-12-02 10:00:00,-1.825,2.0255,0.0,0.2005,2,12,6,10,1.0,0.2085,0.1765,0.1898
2018-12-02 11:00:00,-2.683,2.9028,0.0,0.2198,2,12,6,11,1.0,0.2005,0.2085,0.1765
2018-12-02 12:00:00,-3.1652,3.3835,0.0,0.2183,2,12,6,12,1.0,0.2198,0.2005,0.2085
2018-12-02 13:00:00,-3.336,3.5505,0.0,0.2145,2,12,6,13,1.0,0.2183,0.2198,0.2005
2018-12-02 14:00:00,-3.1842,3.3972,0.0,0.213,2,12,6,14,1.0,0.2145,0.2183,0.2198
2018-12-02 15:00:00,-2.543,2.8388,0.0,0.2957,2,12,6,15,1.0,0.213,0.2145,0.2183
2018-12-02 16:00:00,0.0555,1.2498,0.0,1.3052,2,12,6,16,1.0,0.2957,0.213,0.2145
2018-12-02 17:00:00,0.8465,0.0442,0.0,0.8908,2,12,6,17,1.0,1.3052,0.2957,0.213
2018-12-02 18:00:00,0.9565,-0.0078,0.0,0.9488,2,12,6,18,1.0,0.8908,1.3052,0.2957
2018-12-02 19:00:00,0.7002,-0.0085,0.0,0.6918,2,12,6,19,1.0,0.9488,0.8908,1.3052
2018-12-02 20:00:00,1.2903,-0.0095,0.0,1.2808,2,12,6,20,1.0,0.6918,0.9488,0.8908
2018-12-02 21:00:00,0.3565,-0.009,0.0,0.3475,2,12,6,21,1.0,1.2808,0.6918,0.9488
2018-12-02 22:00:00,0.3745,-0.009,0.0,0.3655,2,12,6,22,1.0,0.3475,1.2808,0.6918
2018-12-02 23:00:00,0.3675,-0.0092,0.0,0.3582,2,12,6,23,1.0,0.3655,0.3475,1.2808
2018-12-03 00:00:00,0.3545,-0.0092,0.0,0.3452,3,12,0,0,0.0,0.3582,0.3655,0.3475
2018-12-03 01:00:00,0.395,-0.0087,0.0,0.3862,3,12,0,1,0.0,0.3452,0.3582,0.3655
2018-12-03 02:00:00,0.3258,-0.009,0.0,0.3167,3,12,0,2,0.0,0.3862,0.3452,0.3582
2018-12-03 03:00:00,0.3422,-0.009,0.0,0.3332,3,12,0,3,0.0,0.3167,0.3862,0.3452
2018-12-03 04:00:00,0.3618,-0.009,0.0,0.3528,3,12,0,4,0.0,0.3332,0.3167,0.3862
2018-12-03 05:00:00,0.4595,-0.0095,0.0,0.45,3,12,0,5,0.0,0.3528,0.3332,0.3167
2018-12-03 06:00:00,0.6715,-0.0095,0.0,0.662,3,12,0,6,0.0,0.45,0.3528,0.3332
2018-12-03 07:00:00,1.003,0.0895,0.0,1.0925,3,12,0,7,0.0,0.662,0.45,0.3528
2018-12-03 08:00:00,0.695,0.4235,0.0,1.1185,3,12,0,8,0.0,1.0925,0.662,0.45
2018-12-03 09:00:00,-0.5135,1.1675,0.0,0.654,3,12,0,9,0.0,1.1185,1.0925,0.662
2018-12-03 10:00:00,-0.193,2.1772,0.0,1.9842,3,12,0,10,0.0,0.654,1.1185,1.0925
2018-12-03 11:00:00,-2.5328,2.8678,0.0,0.335,3,12,0,11,0.0,1.9842,0.654,1.1185
2018-12-03 12:00:00,-3.0815,3.4605,0.0,0.379,3,12,0,12,0.0,0.335,1.9842,0.654
2018-12-03 13:00:00,-3.3375,3.689,0.0,0.3515,3,12,0,13,0.0,0.379,0.335,1.9842
2018-12-03 14:00:00,-3.1647,3.5178,0.0,0.353,3,12,0,14,0.0,0.3515,0.379,0.335
2018-12-03 15:00:00,-1.766,2.036,0.0,0.27,3,12,0,15,0.0,0.353,0.3515,0.379
2018-12-03 16:00:00,1.9602,0.606,0.0,2.5662,3,12,0,16,0.0,0.27,0.353,0.3515
2018-12-03 17:00:00,1.8895,0.0362,0.0,1.9258,3,12,0,17,0.0,2.5662,0.27,0.353
2018-12-03 18:00:00,2.5785,-0.0095,0.0,2.569,3,12,0,18,0.0,1.9258,2.5662,0.27
2018-12-03 19:00:00,0.817,-0.0078,0.0,0.8092,3,12,0,19,0.0,2.569,1.9258,2.5662
2018-12-03 20:00:00,1.0495,-0.0055,0.0,1.044,3,12,0,20,0.0,0.8092,2.569,1.9258
2018-12-03 21:00:00,0.6092,-0.0078,0.0,0.6015,3,12,0,21,0.0,1.044,0.8092,2.569
2018-12-03 22:00:00,0.3382,-0.009,0.0,0.3292,3,12,0,22,0.0,0.6015,1.044,0.8092
2018-12-03 23:00:00,0.3275,-0.009,0.0,0.3185,3,12,0,23,0.0,0.3292,0.6015,1.044
2018-12-04 00:00:00,0.3392,-0.0087,0.0,0.3305,4,12,1,0,0.0,0.3185,0.3292,0.6015
2018-12-04 01:00:00,0.5195,-0.0095,0.0,0.51,4,12,1,1,0.0,0.3305,0.3185,0.3292
2018-12-04 02:00:00,0.3118,-0.0092,0.0,0.3025,4,12,1,2,0.0,0.51,0.3305,0.3185
2018-12-04 03:00:00,0.5305,-0.0095,0.0,0.521,4,12,1,3,0.0,0.3025,0.51,0.3305
2018-12-04 04:00:00,0.378,-0.0092,0.0,0.3687,4,12,1,4,0.0,0.521,0.3025,0.51
2018-12-04 05:00:00,0.4218,-0.0092,0.0,0.4125,4,12,1,5,0.0,0.3687,0.521,0.3025
2018-12-04 06:00:00,0.539,-0.01,0.0,0.529,4,12,1,6,0.0,0.4125,0.3687,0.521
2018-12-04 07:00:00,0.2585,0.1753,0.0,0.4338,4,12,1,7,0.0,0.529,0.4125,0.3687
2018-12-04 08:00:00,-0.2418,0.89,0.0,0.6482,4,12,1,8,0.0,0.4338,0.529,0.4125
2018-12-04 09:00:00,-0.7785,1.459,0.0,0.6805,4,12,1,9,0.0,0.6482,0.4338,0.529
2018-12-04 10:00:00,-1.6188,2.0802,0.0,0.4615,4,12,1,10,0.0,0.6805,0.6482,0.4338
2018-12-04 11:00:00,-2.717,2.9958,0.0,0.2788,4,12,1,11,0.0,0.4615,0.6805,0.6482
2018-12-04 12:00:00,-3.3605,3.5608,0.0,0.2002,4,12,1,12,0.0,0.2788,0.4615,0.6805
2018-12-04 13:00:00,-3.267,3.7285,0.0,0.4615,4,12,1,13,0.0,0.2002,0.2788,0.4615
2018-12-04 14:00:00,-3.2367,3.5395,0.0,0.3028,4,12,1,14,0.0,0.4615,0.2002,0.2788
2018-12-04 15:00:00,-2.627,2.952,0.0,0.325,4,12,1,15,0.0,0.3028,0.4615,0.2002
2018-12-04 16:00:00,-0.8602,1.3595,0.0,0.4992,4,12,1,16,0.0,0.325,0.3028,0.4615
2018-12-04 17:00:00,2.5575,0.0217,0.0,2.5792,4,12,1,17,0.0,0.4992,0.325,0.3028
2018-12-04 18:00:00,3.852,-0.0092,0.0,3.8428,4,12,1,18,0.0,2.5792,0.4992,0.325
2018-12-04 19:00:00,3.7978,-0.009,0.0,3.7888,4,12,1,19,0.0,3.8428,2.5792,0.4992
2018-12-04 20:00:00,2.2478,-0.0092,0.0,2.2385,4,12,1,20,0.0,3.7888,3.8428,2.5792
2018-12-04 21:00:00,0.503,-0.01,0.0,0.493,4,12,1,21,0.0,2.2385,3.7888,3.8428
2018-12-04 22:00:00,0.291,-0.009,0.0,0.282,4,12,1,22,0.0,0.493,2.2385,3.7888
2018-12-04 23:00:00,0.5165,-0.0102,0.0,0.5062,4,12,1,23,0.0,0.282,0.493,2.2385
2018-12-05 00:00:00,0.3572,-0.009,0.0,0.3482,5,12,2,0,0.0,0.5062,0.282,0.493
2018-12-05 01:00:00,0.5895,-0.0092,0.0,0.5802,5,12,2,1,0.0,0.3482,0.5062,0.282
2018-12-05 02:00:00,0.506,-0.0087,0.0,0.4972,5,12,2,2,0.0,0.5802,0.3482,0.5062
2018-12-05 03:00:00,0.5068,-0.0092,0.0,0.4975,5,12,2,3,0.0,0.4972,0.5802,0.3482
2018-12-05 04:00:00,0.2967,-0.009,0.0,0.2877,5,12,2,4,0.0,0.4975,0.4972,0.5802
2018-12-05 05:00:00,0.4,-0.009,0.0,0.391,5,12,2,5,0.0,0.2877,0.4975,0.4972
2018-12-05 06:00:00,0.6892,-0.0092,0.0,0.68,5,12,2,6,0.0,0.391,0.2877,0.4975
2018-12-05 07:00:00,1.5665,0.0585,0.0,1.625,5,12,2,7,0.0,0.68,0.391,0.2877
2018-12-05 08:00:00,2.7553,0.4368,0.0,3.192,5,12,2,8,0.0,1.625,0.68,0.391
2018-12-05 09:00:00,-0.6205,0.9288,0.0,0.3083,5,12,2,9,0.0,3.192,1.625,0.68
2018-12-05 10:00:00,-1.1698,1.3748,0.0,0.205,5,12,2,10,0.0,0.3083,3.192,1.625
2018-12-05 11:00:00,-1.2512,1.6222,0.0,0.371,5,12,2,11,0.0,0.205,0.3083,3.192
2018-12-05 12:00:00,-1.5608,1.8735,0.0,0.3128,5,12,2,12,0.0,0.371,0.205,0.3083
2018-12-05 13:00:00,-0.8635,1.1112,0.0,0.2478,5,12,2,13,0.0,0.3128,0.371,0.205
2018-12-05 14:00:00,-0.748,1.064,0.0,0.316,5,12,2,14,0.0,0.2478,0.3128,0.371
2018-12-05 15:00:00,-0.5705,0.749,0.0,0.1785,5,12,2,15,0.0,0.316,0.2478,0.3128
2018-12-05 16:00:00,0.3412,0.288,0.0,0.6292,5,12,2,16,0.0,0.1785,0.316,0.2478
2018-12-05 17:00:00,3.1548,0.0013,0.0,3.156,5,12,2,17,0.0,0.6292,0.1785,0.316
2018-12-05 18:00:00,4.3128,-0.0087,0.0,4.304,5,12,2,18,0.0,3.156,0.6292,0.1785
2018-12-05 19:00:00,4.1675,-0.0095,0.0,4.158,5,12,2,19,0.0,4.304,3.156,0.6292
2018-12-05 20:00:00,3.9462,-0.009,0.0,3.9372,5,12,2,20,0.0,4.158,4.304,3.156
2018-12-05 21:00:00,1.46,-0.0092,0.0,1.4508,5,12,2,21,0.0,3.9372,4.158,4.304
2018-12-05 22:00:00,0.5382,-0.01,0.0,0.5282,5,12,2,22,0.0,1.4508,3.9372,4.158
2018-12-05 23:00:00,0.5502,-0.0098,0.0,0.5405,5,12,2,23,0.0,0.5282,1.4508,3.9372
2018-12-06 00:00:00,0.5812,-0.0098,0.0,0.5715,6,12,3,0,0.0,0.5405,0.5282,1.4508
2018-12-06 01:00:00,0.3678,-0.009,0.0,0.3588,6,12,3,1,0.0,0.5715,0.5405,0.5282
2018-12-06 02:00:00,0.3368,-0.009,0.0,0.3278,6,12,3,2,0.0,0.3588,0.5715,0.5405
2018-12-06 03:00:00,0.3465,-0.0092,0.0,0.3372,6,12,3,3,0.0,0.3278,0.3588,0.5715
2018-12-06 04:00:00,0.3342,-0.0092,0.0,0.325,6,12,3,4,0.0,0.3372,0.3278,0.3588
2018-12-06 05:00:00,0.3202,-0.009,0.0,0.3112,6,12,3,5,0.0,0.325,0.3372,0.3278
2018-12-06 06:00:00,0.6345,-0.0098,0.0,0.6248,6,12,3,6,0.0,0.3112,0.325,0.3372
2018-12-06 07:00:00,1.3965,-0.0102,0.0,1.3862,6,12,3,7,0.0,0.6248,0.3112,0.325
2018-12-06 08:00:00,2.6535,0.0535,0.0,2.707,6,12,3,8,0.0,1.3862,0.6248,0.3112
2018-12-06 09:00:00,0.4728,0.116,0.0,0.5888,6,12,3,9,0.0,2.707,1.3862,0.6248
2018-12-06 10:00:00,0.1815,0.0892,0.0,0.2708,6,12,3,10,0.0,0.5888,2.707,1.3862
2018-12-06 11:00:00,0.3188,0.2808,0.0,0.5995,6,12,3,11,0.0,0.2708,0.5888,2.707
2018-12-06 12:00:00,0.779,0.2055,0.0,0.9845,6,12,3,12,0.0,0.5995,0.2708,0.5888
2018-12-06 13:00:00,0.84,0.28,0.0,1.12,6,12,3,13,0.0,0.9845,0.5995,0.2708
2018-12-06 14:00:00,0.227,0.2342,0.0,0.4612,6,12,3,14,0.0,1.12,0.9845,0.5995
2018-12-06 15:00:00,2.8928,0.0362,0.0,2.929,6,12,3,15,0.0,0.4612,1.12,0.9845
2018-12-06 16:00:00,5.6405,-0.0042,0.0,5.6363,6,12,3,16,0.0,2.929,0.4612,1.12
2018-12-06 17:00:00,4.2835,-0.0217,0.0,4.2618,6,12,3,17,0.0,5.6363,2.929,0.4612
